414,4,2
415,4,1
539,4,1
61,4,3
416,4,1
190,4,1
191,4,1
540,4,1
192,4,1
193,4,1
194,4,1
541,4,1
417,4,1
418,4,1
419,4,1
62,4,1
195,4,1
542,4,1
420,4,1
421,4,1
196,4,3
197,4,1
63,4,1
543,4,1
64,4,1
544,4,1
198,4,6
199,4,1
65,4,5
66,4,5
545,4,1
422,4,1
423,4,1
424,4,2
546,4,1
547,4,1
200,4,2
201,4,5
67,4,1
548,4,1
68,4,8
69,4,1
202,4,1
549,4,1
425,4,1
203,4,1
204,4,1
426,4,1
427,4,2
205,4,1
70,4,1
206,4,1
550,4,1
428,4,1
551,4,1
429,4,1
207,4,1
430,4,1
552,4,1
71,4,1
431,4,1
432,4,1
208,4,1
433,4,1
434,4,1
553,4,1
554,4,1
72,4,1
73,4,1
209,4,1
210,4,1
211,4,1
435,4,1
212,4,1
555,4,1
213,4,1
556,4,1
557,4,1
558,4,1
214,4,1
436,4,1
559,4,1
215,4,1
216,4,1
437,4,1
560,4,1
217,4,1
74,4,1
438,4,1
439,4,1
440,4,3
441,4,1
442,4,8
443,4,1
218,4,1
219,4,1
220,4,1
221,4,1
444,4,1
445,4,1
75,4,1
222,4,2
561,4,1
446,4,2
76,4,1
223,4,1
224,4,1
447,4,1
448,4,1
562,4,1
563,4,1
77,4,1
225,4,1
226,4,1
227,4,1
78,4,3
564,4,1
228,4,1
449,4,1
229,4,1
230,4,1
450,4,1
451,4,1
565,4,1
231,4,1
232,4,1
233,4,1
234,4,1
452,4,1
453,4,1
235,4,2
566,4,1
79,4,1
80,4,2
454,4,1
236,4,1
237,4,1
238,4,1
239,4,1
240,4,1
455,4,2
241,4,1
81,4,1
82,4,1
242,4,1
243,4,1
244,4,1
245,4,1
456,4,1
457,4,1
