225,3,1
226,3,1
227,3,1
78,3,3
228,3,1
449,3,1
229,3,1
230,3,1
450,3,1
451,3,1
231,3,1
232,3,1
233,3,1
234,3,1
452,3,1
453,3,1
235,3,2
79,3,1
80,3,2
454,3,1
236,3,1
237,3,1
238,3,1
239,3,1
240,3,1
455,3,2
241,3,1
81,3,1
82,3,1
242,3,1
243,3,1
244,3,1
245,3,1
456,3,1
457,3,1
246,3,1
247,3,1
248,3,1
458,3,1
459,3,1
460,3,2
249,3,3
250,3,3
251,3,1
252,3,1
253,3,1
254,3,1
255,3,2
256,3,1
83,3,1
257,3,7
258,3,2
461,3,1
259,3,1
260,3,1
261,3,1
262,3,1
263,3,2
264,3,1
265,3,1
266,3,2
267,3,1
268,3,1
269,3,1
462,3,2
463,3,1
464,3,1
270,3,2
465,3,1
271,3,1
272,3,1
273,3,2
466,3,1
467,3,3
274,3,1
275,3,1
276,3,2
277,3,1
278,3,2
279,3,1
280,3,1
281,3,1
282,3,1
283,3,1
284,3,1
468,3,1
469,3,2
285,3,1
286,3,1
287,3,1
288,3,2
289,3,1
290,3,1
291,3,1
470,3,1
292,3,2
293,3,1
294,3,2
295,3,3
296,3,1
297,3,1
471,3,1
298,3,1
299,3,2
300,3,1
301,3,1
302,3,2
303,3,4
304,3,1
305,3,1
306,3,1
472,3,1
307,3,1
473,3,1
474,3,1
84,3,2
308,3,1
309,3,1
310,3,1
311,3,1
312,3,1
475,3,1
313,3,1
314,3,2
315,3,1
85,3,1
476,3,1
316,3,1
477,3,1
86,3,1
317,3,2
318,3,1
319,3,1
320,3,1
478,3,2
479,3,1
321,3,2
322,3,1
323,3,2
324,3,1
87,3,1
88,3,1
325,3,1
326,3,1
327,3,1
328,3,1
329,3,2
330,3,1
331,3,2
332,3,1
